pid, tgid, active partition, task partition, time, 10240:cf2cf7b8
3,3,0,0,4294913166,
384,384,0,0,4294913166,
3,3,0,0,4294913167,
385,385,0,0,4294913167,
3,3,0,0,4294913168,
384,384,0,0,4294913168,
3,3,0,0,4294913169,
385,385,0,0,4294913169,
3,3,0,0,4294913170,
384,384,0,0,4294913170,
3,3,0,0,4294913171,
385,385,0,0,4294913171,
3,3,0,0,4294913172,
384,384,0,0,4294913172,
3,3,0,0,4294913173,
385,385,0,0,4294913173,
3,3,0,0,4294913174,
384,384,0,0,4294913174,
3,3,0,0,4294913175,
385,385,0,0,4294913175,
3,3,0,0,4294913176,
384,384,0,0,4294913176,
3,3,0,0,4294913177,
385,385,0,0,4294913177,
3,3,0,0,4294913178,
384,384,0,0,4294913178,
3,3,0,0,4294913179,
385,385,0,0,4294913179,
3,3,0,0,4294913180,
384,384,0,0,4294913180,
3,3,0,0,4294913181,
385,385,0,0,4294913181,
3,3,0,0,4294913182,
384,384,0,0,4294913182,
3,3,0,0,4294913183,
385,385,0,0,4294913183,
3,3,0,0,4294913184,
384,384,0,0,4294913184,
3,3,0,0,4294913185,
385,385,0,0,4294913185,
3,3,0,0,4294913186,
384,384,0,0,4294913186,
3,3,0,0,4294913187,
385,385,0,0,4294913187,
3,3,0,0,4294913188,
384,384,0,0,4294913188,
3,3,0,0,4294913189,
385,385,0,0,4294913189,
3,3,0,0,4294913190,
384,384,0,0,4294913190,
3,3,0,0,4294913191,
385,385,0,0,4294913191,
3,3,0,0,4294913192,
384,384,0,0,4294913192,
3,3,0,0,4294913193,
385,385,0,0,4294913193,
3,3,0,0,4294913194,
384,384,0,0,4294913194,
3,3,0,0,4294913195,
385,385,0,0,4294913195,
3,3,0,0,4294913196,
384,384,0,0,4294913196,
3,3,0,0,4294913197,
385,385,0,0,4294913197,
3,3,0,0,4294913198,
384,384,0,0,4294913198,
3,3,0,0,4294913199,
385,385,0,0,4294913199,
3,3,0,0,4294913200,
384,384,0,0,4294913200,
3,3,0,0,4294913201,
385,385,0,0,4294913201,
3,3,0,0,4294913202,
384,384,0,0,4294913202,
3,3,0,0,4294913203,
385,385,0,0,4294913203,
3,3,0,0,4294913204,
384,384,0,0,4294913204,
3,3,0,0,4294913205,
385,385,0,0,4294913205,
3,3,0,0,4294913206,
384,384,0,0,4294913206,
3,3,0,0,4294913207,
385,385,0,0,4294913207,
3,3,0,0,4294913208,
384,384,0,0,4294913208,
3,3,0,0,4294913209,
385,385,0,0,4294913209,
3,3,0,0,4294913210,
384,384,0,0,4294913210,
3,3,0,0,4294913211,
385,385,0,0,4294913211,
3,3,0,0,4294913212,
384,384,0,0,4294913212,
3,3,0,0,4294913213,
385,385,0,0,4294913213,
3,3,0,0,4294913214,
384,384,0,0,4294913214,
3,3,0,0,4294913215,
385,385,0,0,4294913215,
3,3,0,0,4294913216,
384,384,0,0,4294913216,
3,3,0,0,4294913217,
385,385,0,0,4294913217,
3,3,0,0,4294913218,
384,384,0,0,4294913218,
3,3,0,0,4294913219,
385,385,0,0,4294913219,
3,3,0,0,4294913220,
384,384,0,0,4294913220,
3,3,0,0,4294913221,
385,385,0,0,4294913221,
3,3,0,0,4294913222,
384,384,0,0,4294913222,
3,3,0,0,4294913223,
385,385,0,0,4294913223,
3,3,0,0,4294913224,
384,384,0,0,4294913224,
3,3,0,0,4294913225,
385,385,0,0,4294913225,
3,3,0,0,4294913226,
384,384,0,0,4294913226,
3,3,0,0,4294913227,
385,385,0,0,4294913227,
3,3,0,0,4294913228,
384,384,0,0,4294913228,
3,3,0,0,4294913229,
385,385,0,0,4294913229,
3,3,0,0,4294913230,
384,384,0,0,4294913230,
3,3,0,0,4294913231,
385,385,0,0,4294913231,
3,3,0,0,4294913232,
384,384,0,0,4294913232,
3,3,0,0,4294913233,
385,385,0,0,4294913233,
3,3,0,0,4294913234,
384,384,0,0,4294913234,
3,3,0,0,4294913235,
385,385,0,0,4294913235,
3,3,0,0,4294913236,
384,384,0,0,4294913236,
3,3,0,0,4294913237,
385,385,0,0,4294913237,
3,3,0,0,4294913238,
384,384,0,0,4294913238,
3,3,0,0,4294913239,
385,385,0,0,4294913239,
3,3,0,0,4294913240,
384,384,0,0,4294913240,
3,3,0,0,4294913241,
385,385,0,0,4294913241,
3,3,0,0,4294913242,
384,384,0,0,4294913242,
3,3,0,0,4294913243,
385,385,0,0,4294913243,
3,3,0,0,4294913244,
384,384,0,0,4294913244,
3,3,0,0,4294913245,
385,385,0,0,4294913245,
3,3,0,0,4294913246,
384,384,0,0,4294913246,
3,3,0,0,4294913247,
385,385,0,0,4294913247,
3,3,0,0,4294913248,
384,384,0,0,4294913248,
3,3,0,0,4294913249,
385,385,0,0,4294913249,
3,3,0,0,4294913250,
384,384,0,0,4294913250,
3,3,0,0,4294913251,
385,385,0,0,4294913251,
3,3,0,0,4294913252,
384,384,0,0,4294913252,
3,3,0,0,4294913253,
385,385,0,0,4294913253,
3,3,0,0,4294913254,
384,384,0,0,4294913254,
3,3,0,0,4294913255,
385,385,0,0,4294913255,
3,3,0,0,4294913256,
384,384,0,0,4294913256,
3,3,0,0,4294913257,
385,385,0,0,4294913257,
3,3,0,0,4294913258,
384,384,0,0,4294913258,
3,3,0,0,4294913259,
385,385,0,0,4294913259,
3,3,0,0,4294913260,
384,384,0,0,4294913260,
3,3,0,0,4294913261,
385,385,0,0,4294913261,
3,3,0,0,4294913262,
384,384,0,0,4294913262,
3,3,0,0,4294913263,
385,385,0,0,4294913263,
3,3,0,0,4294913264,
384,384,0,0,4294913264,
3,3,0,0,4294913265,
385,385,0,0,4294913265,
3,3,0,0,4294913266,
384,384,0,0,4294913266,
3,3,0,0,4294913267,
385,385,0,0,4294913267,
3,3,0,0,4294913268,
384,384,0,0,4294913268,
3,3,0,0,4294913269,
385,385,0,0,4294913269,
3,3,0,0,4294913270,
384,384,0,0,4294913270,
3,3,0,0,4294913271,
385,385,0,0,4294913271,
3,3,0,0,4294913272,
384,384,0,0,4294913272,
3,3,0,0,4294913273,
385,385,0,0,4294913273,
3,3,0,0,4294913274,
384,384,0,0,4294913274,
3,3,0,0,4294913275,
385,385,0,0,4294913275,
3,3,0,0,4294913276,
384,384,0,0,4294913276,
3,3,0,0,4294913277,
385,385,0,0,4294913277,
3,3,0,0,4294913278,
384,384,0,0,4294913278,
3,3,0,0,4294913279,
385,385,0,0,4294913279,
3,3,0,0,4294913280,
384,384,0,0,4294913280,
3,3,0,0,4294913281,
385,385,0,0,4294913281,
3,3,0,0,4294913282,
384,384,0,0,4294913282,
3,3,0,0,4294913283,
385,385,0,0,4294913283,
3,3,0,0,4294913284,
384,384,0,0,4294913284,
3,3,0,0,4294913285,
385,385,0,0,4294913285,
3,3,0,0,4294913286,
384,384,0,0,4294913286,
3,3,0,0,4294913287,
385,385,0,0,4294913287,
3,3,0,0,4294913288,
384,384,0,0,4294913288,
3,3,0,0,4294913289,
385,385,0,0,4294913289,
3,3,0,0,4294913290,
384,384,0,0,4294913290,
3,3,0,0,4294913291,
385,385,0,0,4294913291,
3,3,0,0,4294913292,
384,384,0,0,4294913292,
3,3,0,0,4294913293,
385,385,0,0,4294913293,
3,3,0,0,4294913294,
384,384,0,0,4294913294,
3,3,0,0,4294913295,
385,385,0,0,4294913295,
3,3,0,0,4294913296,
384,384,0,0,4294913296,
3,3,0,0,4294913297,
385,385,0,0,4294913297,
3,3,0,0,4294913298,
384,384,0,0,4294913298,
3,3,0,0,4294913299,
385,385,0,0,4294913299,
3,3,0,0,4294913300,
384,384,0,0,4294913300,
3,3,0,0,4294913301,
385,385,0,0,4294913301,
3,3,0,0,4294913302,
384,384,0,0,4294913302,
3,3,0,0,4294913303,
385,385,0,0,4294913303,
3,3,0,0,4294913304,
384,384,0,0,4294913304,
3,3,0,0,4294913305,
385,385,0,0,4294913305,
3,3,0,0,4294913306,
384,384,0,0,4294913306,
3,3,0,0,4294913307,
385,385,0,0,4294913307,
3,3,0,0,4294913308,
384,384,0,0,4294913308,
3,3,0,0,4294913309,
385,385,0,0,4294913309,
3,3,0,0,4294913310,
384,384,0,0,4294913310,
3,3,0,0,4294913311,
385,385,0,0,4294913311,
3,3,0,0,4294913312,
384,384,0,0,4294913312,
3,3,0,0,4294913313,
385,385,0,0,4294913313,
3,3,0,0,4294913314,
384,384,0,0,4294913314,
3,3,0,0,4294913315,
385,385,0,0,4294913315,
3,3,0,0,4294913316,
384,384,0,0,4294913316,
3,3,0,0,4294913317,
385,385,0,0,4294913317,
3,3,0,0,4294913318,
384,384,0,0,4294913318,
3,3,0,0,4294913319,
385,385,0,0,4294913319,
3,3,0,0,4294913320,
384,384,0,0,4294913320,
3,3,0,0,4294913321,
385,385,0,0,4294913321,
3,3,0,0,4294913322,
384,384,0,0,4294913322,
3,3,0,0,4294913323,
385,385,0,0,4294913323,
3,3,0,0,4294913324,
384,384,0,0,4294913324,
3,3,0,0,4294913325,
385,385,0,0,4294913325,
3,3,0,0,4294913326,
384,384,0,0,4294913326,
3,3,0,0,4294913327,
385,385,0,0,4294913327,
3,3,0,0,4294913328,
384,384,0,0,4294913328,
3,3,0,0,4294913329,
385,385,0,0,4294913329,
3,3,0,0,4294913330,
384,384,0,0,4294913330,
3,3,0,0,4294913331,
385,385,0,0,4294913331,
3,3,0,0,4294913332,
384,384,0,0,4294913332,
3,3,0,0,4294913333,
385,385,0,0,4294913333,
3,3,0,0,4294913334,
384,384,0,0,4294913334,
3,3,0,0,4294913335,
385,385,0,0,4294913335,
3,3,0,0,4294913336,
384,384,0,0,4294913336,
3,3,0,0,4294913337,
385,385,0,0,4294913337,
3,3,0,0,4294913338,
4,4,0,0,4294913338,
58,58,0,0,4294913338,
4,4,0,0,4294913338,
384,384,0,0,4294913338,
3,3,0,0,4294913339,
385,385,0,0,4294913339,
3,3,0,0,4294913340,
384,384,0,0,4294913340,
3,3,0,0,4294913341,
385,385,0,0,4294913341,
3,3,0,0,4294913342,
384,384,0,0,4294913342,
3,3,0,0,4294913343,
385,385,0,0,4294913343,
3,3,0,0,4294913344,
57,57,0,0,4294913344,
384,384,0,0,4294913344,
16,16,0,0,4294913345,
3,3,0,0,4294913345,
385,385,0,0,4294913345,
3,3,0,0,4294913346,
384,384,0,0,4294913346,
3,3,0,0,4294913347,
385,385,0,0,4294913347,
3,3,0,0,4294913348,
384,384,0,0,4294913348,
3,3,0,0,4294913349,
385,385,0,0,4294913349,
3,3,0,0,4294913350,
384,384,0,0,4294913350,
3,3,0,0,4294913351,
385,385,0,0,4294913351,
3,3,0,0,4294913352,
384,384,0,0,4294913352,
3,3,0,0,4294913353,
385,385,0,0,4294913353,
3,3,0,0,4294913354,
384,384,0,0,4294913354,
3,3,0,0,4294913355,
385,385,0,0,4294913355,
3,3,0,0,4294913356,
384,384,0,0,4294913356,
3,3,0,0,4294913357,
385,385,0,0,4294913357,
3,3,0,0,4294913358,
384,384,0,0,4294913358,
3,3,0,0,4294913359,
385,385,0,0,4294913359,
3,3,0,0,4294913360,
384,384,0,0,4294913360,
3,3,0,0,4294913361,
385,385,0,0,4294913361,
3,3,0,0,4294913362,
384,384,0,0,4294913362,
3,3,0,0,4294913363,
385,385,0,0,4294913363,
3,3,0,0,4294913364,
384,384,0,0,4294913364,
3,3,0,0,4294913365,
385,385,0,0,4294913365,
3,3,0,0,4294913366,
384,384,0,0,4294913366,
3,3,0,0,4294913367,
385,385,0,0,4294913367,
3,3,0,0,4294913368,
384,384,0,0,4294913368,
3,3,0,0,4294913369,
385,385,0,0,4294913369,
3,3,0,0,4294913370,
384,384,0,0,4294913370,
3,3,0,0,4294913371,
385,385,0,0,4294913371,
3,3,0,0,4294913372,
384,384,0,0,4294913372,
3,3,0,0,4294913373,
385,385,0,0,4294913373,
3,3,0,0,4294913374,
384,384,0,0,4294913374,
3,3,0,0,4294913375,
385,385,0,0,4294913375,
3,3,0,0,4294913376,
384,384,0,0,4294913376,
3,3,0,0,4294913377,
385,385,0,0,4294913377,
3,3,0,0,4294913378,
384,384,0,0,4294913378,
3,3,0,0,4294913379,
385,385,0,0,4294913379,
3,3,0,0,4294913380,
384,384,0,0,4294913380,
3,3,0,0,4294913381,
385,385,0,0,4294913381,
3,3,0,0,4294913382,
384,384,0,0,4294913382,
3,3,0,0,4294913383,
385,385,0,0,4294913383,
3,3,0,0,4294913384,
384,384,0,0,4294913384,
3,3,0,0,4294913385,
385,385,0,0,4294913385,
3,3,0,0,4294913386,
384,384,0,0,4294913386,
3,3,0,0,4294913387,
385,385,0,0,4294913387,
3,3,0,0,4294913388,
384,384,0,0,4294913388,
3,3,0,0,4294913389,
385,385,0,0,4294913389,
3,3,0,0,4294913390,
384,384,0,0,4294913390,
3,3,0,0,4294913391,
385,385,0,0,4294913391,
3,3,0,0,4294913392,
384,384,0,0,4294913392,
3,3,0,0,4294913393,
385,385,0,0,4294913393,
3,3,0,0,4294913394,
384,384,0,0,4294913394,
3,3,0,0,4294913395,
385,385,0,0,4294913395,
3,3,0,0,4294913396,
384,384,0,0,4294913396,
3,3,0,0,4294913397,
385,385,0,0,4294913397,
3,3,0,0,4294913398,
384,384,0,0,4294913398,
3,3,0,0,4294913399,
385,385,0,0,4294913399,
3,3,0,0,4294913400,
384,384,0,0,4294913400,
3,3,0,0,4294913401,
385,385,0,0,4294913401,
3,3,0,0,4294913402,
384,384,0,0,4294913402,
3,3,0,0,4294913403,
385,385,0,0,4294913403,
3,3,0,0,4294913404,
384,384,0,0,4294913404,
3,3,0,0,4294913405,
385,385,0,0,4294913405,
3,3,0,0,4294913406,
384,384,0,0,4294913406,
3,3,0,0,4294913407,
385,385,0,0,4294913407,
3,3,0,0,4294913408,
384,384,0,0,4294913408,
3,3,0,0,4294913409,
385,385,0,0,4294913409,
3,3,0,0,4294913410,
384,384,0,0,4294913410,
3,3,0,0,4294913411,
385,385,0,0,4294913411,
3,3,0,0,4294913412,
384,384,0,0,4294913412,
3,3,0,0,4294913413,
385,385,0,0,4294913413,
3,3,0,0,4294913414,
384,384,0,0,4294913414,
3,3,0,0,4294913415,
385,385,0,0,4294913415,
3,3,0,0,4294913416,
384,384,0,0,4294913416,
3,3,0,0,4294913417,
385,385,0,0,4294913417,
3,3,0,0,4294913418,
384,384,0,0,4294913418,
3,3,0,0,4294913419,
385,385,0,0,4294913419,
3,3,0,0,4294913420,
384,384,0,0,4294913420,
3,3,0,0,4294913421,
385,385,0,0,4294913421,
3,3,0,0,4294913422,
384,384,0,0,4294913422,
3,3,0,0,4294913423,
385,385,0,0,4294913423,
3,3,0,0,4294913424,
384,384,0,0,4294913424,
3,3,0,0,4294913425,
385,385,0,0,4294913425,
3,3,0,0,4294913426,
384,384,0,0,4294913426,
3,3,0,0,4294913427,
385,385,0,0,4294913427,
3,3,0,0,4294913428,
384,384,0,0,4294913428,
3,3,0,0,4294913429,
385,385,0,0,4294913429,
3,3,0,0,4294913430,
384,384,0,0,4294913430,
3,3,0,0,4294913431,
385,385,0,0,4294913431,
3,3,0,0,4294913432,
384,384,0,0,4294913432,
3,3,0,0,4294913433,
385,385,0,0,4294913433,
3,3,0,0,4294913434,
384,384,0,0,4294913434,
3,3,0,0,4294913435,
385,385,0,0,4294913435,
3,3,0,0,4294913436,
384,384,0,0,4294913436,
3,3,0,0,4294913437,
385,385,0,0,4294913437,
3,3,0,0,4294913438,
384,384,0,0,4294913438,
3,3,0,0,4294913439,
385,385,0,0,4294913439,
3,3,0,0,4294913440,
384,384,0,0,4294913440,
3,3,0,0,4294913441,
385,385,0,0,4294913441,
3,3,0,0,4294913442,
384,384,0,0,4294913442,
3,3,0,0,4294913443,
385,385,0,0,4294913443,
3,3,0,0,4294913444,
384,384,0,0,4294913444,
3,3,0,0,4294913445,
385,385,0,0,4294913445,
3,3,0,0,4294913446,
384,384,0,0,4294913446,
3,3,0,0,4294913447,
385,385,0,0,4294913447,
3,3,0,0,4294913448,
384,384,0,0,4294913448,
3,3,0,0,4294913449,
385,385,0,0,4294913449,
3,3,0,0,4294913450,
384,384,0,0,4294913450,
3,3,0,0,4294913451,
385,385,0,0,4294913451,
3,3,0,0,4294913452,
384,384,0,0,4294913452,
3,3,0,0,4294913453,
385,385,0,0,4294913453,
3,3,0,0,4294913454,
384,384,0,0,4294913454,
3,3,0,0,4294913455,
385,385,0,0,4294913455,
3,3,0,0,4294913456,
384,384,0,0,4294913456,
3,3,0,0,4294913457,
385,385,0,0,4294913457,
3,3,0,0,4294913458,
384,384,0,0,4294913458,
3,3,0,0,4294913459,
385,385,0,0,4294913459,
3,3,0,0,4294913460,
384,384,0,0,4294913460,
3,3,0,0,4294913461,
385,385,0,0,4294913461,
3,3,0,0,4294913462,
384,384,0,0,4294913462,
3,3,0,0,4294913463,
385,385,0,0,4294913463,
3,3,0,0,4294913464,
384,384,0,0,4294913464,
3,3,0,0,4294913465,
385,385,0,0,4294913465,
3,3,0,0,4294913466,
384,384,0,0,4294913466,
3,3,0,0,4294913467,
385,385,0,0,4294913467,
3,3,0,0,4294913468,
384,384,0,0,4294913468,
3,3,0,0,4294913469,
385,385,0,0,4294913469,
3,3,0,0,4294913470,
384,384,0,0,4294913470,
3,3,0,0,4294913471,
385,385,0,0,4294913471,
3,3,0,0,4294913472,
384,384,0,0,4294913472,
3,3,0,0,4294913473,
385,385,0,0,4294913473,
3,3,0,0,4294913474,
384,384,0,0,4294913474,
3,3,0,0,4294913475,
385,385,0,0,4294913475,
3,3,0,0,4294913476,
384,384,0,0,4294913476,
3,3,0,0,4294913477,
385,385,0,0,4294913477,
3,3,0,0,4294913478,
384,384,0,0,4294913478,
3,3,0,0,4294913479,
385,385,0,0,4294913479,
3,3,0,0,4294913480,
384,384,0,0,4294913480,
3,3,0,0,4294913481,
385,385,0,0,4294913481,
3,3,0,0,4294913482,
384,384,0,0,4294913482,
3,3,0,0,4294913483,
385,385,0,0,4294913483,
3,3,0,0,4294913484,
384,384,0,0,4294913484,
3,3,0,0,4294913485,
385,385,0,0,4294913485,
3,3,0,0,4294913486,
384,384,0,0,4294913486,
3,3,0,0,4294913487,
385,385,0,0,4294913487,
3,3,0,0,4294913488,
384,384,0,0,4294913488,
3,3,0,0,4294913489,
385,385,0,0,4294913489,
3,3,0,0,4294913490,
384,384,0,0,4294913490,
3,3,0,0,4294913491,
385,385,0,0,4294913491,
3,3,0,0,4294913492,
384,384,0,0,4294913492,
3,3,0,0,4294913493,
385,385,0,0,4294913493,
3,3,0,0,4294913494,
384,384,0,0,4294913494,
3,3,0,0,4294913495,
385,385,0,0,4294913495,
3,3,0,0,4294913496,
384,384,0,0,4294913496,
3,3,0,0,4294913497,
385,385,0,0,4294913497,
3,3,0,0,4294913498,
384,384,0,0,4294913498,
3,3,0,0,4294913499,
385,385,0,0,4294913499,
3,3,0,0,4294913500,
384,384,0,0,4294913500,
3,3,0,0,4294913501,
385,385,0,0,4294913501,
3,3,0,0,4294913502,
384,384,0,0,4294913502,
3,3,0,0,4294913503,
385,385,0,0,4294913503,
3,3,0,0,4294913504,
384,384,0,0,4294913504,
3,3,0,0,4294913505,
385,385,0,0,4294913505,
3,3,0,0,4294913506,
384,384,0,0,4294913506,
3,3,0,0,4294913507,
385,385,0,0,4294913507,
3,3,0,0,4294913508,
384,384,0,0,4294913508,
3,3,0,0,4294913509,
385,385,0,0,4294913509,
3,3,0,0,4294913510,
384,384,0,0,4294913510,
3,3,0,0,4294913511,
385,385,0,0,4294913511,
3,3,0,0,4294913512,
384,384,0,0,4294913512,
3,3,0,0,4294913513,
385,385,0,0,4294913513,
3,3,0,0,4294913514,
384,384,0,0,4294913514,
3,3,0,0,4294913515,
385,385,0,0,4294913515,
3,3,0,0,4294913516,
384,384,0,0,4294913516,
3,3,0,0,4294913517,
385,385,0,0,4294913517,
3,3,0,0,4294913518,
384,384,0,0,4294913518,
3,3,0,0,4294913519,
385,385,0,0,4294913519,
3,3,0,0,4294913520,
384,384,0,0,4294913520,
3,3,0,0,4294913521,
385,385,0,0,4294913521,
3,3,0,0,4294913522,
384,384,0,0,4294913522,
3,3,0,0,4294913523,
385,385,0,0,4294913523,
3,3,0,0,4294913524,
384,384,0,0,4294913524,
3,3,0,0,4294913525,
385,385,0,0,4294913525,
3,3,0,0,4294913526,
384,384,0,0,4294913526,
3,3,0,0,4294913527,
385,385,0,0,4294913527,
3,3,0,0,4294913528,
384,384,0,0,4294913528,
3,3,0,0,4294913529,
385,385,0,0,4294913529,
3,3,0,0,4294913530,
384,384,0,0,4294913530,
3,3,0,0,4294913531,
385,385,0,0,4294913531,
3,3,0,0,4294913532,
384,384,0,0,4294913532,
3,3,0,0,4294913533,
385,385,0,0,4294913533,
3,3,0,0,4294913534,
384,384,0,0,4294913534,
3,3,0,0,4294913535,
385,385,0,0,4294913535,
3,3,0,0,4294913536,
384,384,0,0,4294913536,
3,3,0,0,4294913537,
385,385,0,0,4294913537,
3,3,0,0,4294913538,
384,384,0,0,4294913538,
3,3,0,0,4294913539,
385,385,0,0,4294913539,
3,3,0,0,4294913540,
384,384,0,0,4294913540,
3,3,0,0,4294913541,
385,385,0,0,4294913541,
3,3,0,0,4294913542,
384,384,0,0,4294913542,
3,3,0,0,4294913543,
385,385,0,0,4294913543,
3,3,0,0,4294913544,
384,384,0,0,4294913544,
3,3,0,0,4294913545,
385,385,0,0,4294913545,
3,3,0,0,4294913546,
384,384,0,0,4294913546,
3,3,0,0,4294913547,
385,385,0,0,4294913547,
3,3,0,0,4294913548,
384,384,0,0,4294913548,
3,3,0,0,4294913549,
385,385,0,0,4294913549,
3,3,0,0,4294913550,
384,384,0,0,4294913550,
3,3,0,0,4294913551,
385,385,0,0,4294913551,
3,3,0,0,4294913552,
384,384,0,0,4294913552,
3,3,0,0,4294913553,
385,385,0,0,4294913553,
3,3,0,0,4294913554,
384,384,0,0,4294913554,
3,3,0,0,4294913555,
385,385,0,0,4294913555,
3,3,0,0,4294913556,
384,384,0,0,4294913556,
3,3,0,0,4294913557,
385,385,0,0,4294913557,
3,3,0,0,4294913558,
384,384,0,0,4294913558,
3,3,0,0,4294913559,
385,385,0,0,4294913559,
3,3,0,0,4294913560,
384,384,0,0,4294913560,
3,3,0,0,4294913561,
385,385,0,0,4294913561,
3,3,0,0,4294913562,
384,384,0,0,4294913562,
3,3,0,0,4294913563,
385,385,0,0,4294913563,
3,3,0,0,4294913564,
384,384,0,0,4294913564,
3,3,0,0,4294913565,
385,385,0,0,4294913565,
3,3,0,0,4294913566,
384,384,0,0,4294913566,
3,3,0,0,4294913567,
385,385,0,0,4294913567,
3,3,0,0,4294913568,
384,384,0,0,4294913568,
3,3,0,0,4294913569,
385,385,0,0,4294913569,
3,3,0,0,4294913570,
384,384,0,0,4294913570,
3,3,0,0,4294913571,
385,385,0,0,4294913571,
3,3,0,0,4294913572,
384,384,0,0,4294913572,
3,3,0,0,4294913573,
385,385,0,0,4294913573,
3,3,0,0,4294913574,
384,384,0,0,4294913574,
3,3,0,0,4294913575,
385,385,0,0,4294913575,
3,3,0,0,4294913576,
384,384,0,0,4294913576,
3,3,0,0,4294913577,
385,385,0,0,4294913577,
3,3,0,0,4294913578,
384,384,0,0,4294913578,
3,3,0,0,4294913579,
385,385,0,0,4294913579,
3,3,0,0,4294913580,
384,384,0,0,4294913580,
3,3,0,0,4294913581,
385,385,0,0,4294913581,
3,3,0,0,4294913582,
384,384,0,0,4294913582,
3,3,0,0,4294913583,
385,385,0,0,4294913583,
3,3,0,0,4294913584,
384,384,0,0,4294913584,
3,3,0,0,4294913585,
385,385,0,0,4294913585,
3,3,0,0,4294913586,
384,384,0,0,4294913586,
3,3,0,0,4294913587,
385,385,0,0,4294913587,
3,3,0,0,4294913588,
384,384,0,0,4294913588,
3,3,0,0,4294913589,
385,385,0,0,4294913589,
3,3,0,0,4294913590,
384,384,0,0,4294913590,
3,3,0,0,4294913591,
385,385,0,0,4294913591,
3,3,0,0,4294913592,
384,384,0,0,4294913592,
3,3,0,0,4294913593,
385,385,0,0,4294913593,
3,3,0,0,4294913594,
384,384,0,0,4294913594,
3,3,0,0,4294913595,
385,385,0,0,4294913595,
3,3,0,0,4294913596,
384,384,0,0,4294913596,
3,3,0,0,4294913597,
385,385,0,0,4294913597,
3,3,0,0,4294913598,
384,384,0,0,4294913598,
3,3,0,0,4294913599,
385,385,0,0,4294913599,
3,3,0,0,4294913600,
384,384,0,0,4294913600,
3,3,0,0,4294913601,
385,385,0,0,4294913601,
3,3,0,0,4294913602,
384,384,0,0,4294913602,
3,3,0,0,4294913603,
385,385,0,0,4294913603,
3,3,0,0,4294913604,
384,384,0,0,4294913604,
3,3,0,0,4294913605,
385,385,0,0,4294913605,
3,3,0,0,4294913606,
384,384,0,0,4294913606,
3,3,0,0,4294913607,
385,385,0,0,4294913607,
3,3,0,0,4294913608,
384,384,0,0,4294913608,
3,3,0,0,4294913609,
385,385,0,0,4294913609,
3,3,0,0,4294913610,
384,384,0,0,4294913610,
3,3,0,0,4294913611,
385,385,0,0,4294913611,
3,3,0,0,4294913612,
384,384,0,0,4294913612,
3,3,0,0,4294913613,
385,385,0,0,4294913613,
3,3,0,0,4294913614,
384,384,0,0,4294913614,
3,3,0,0,4294913615,
385,385,0,0,4294913615,
3,3,0,0,4294913616,
384,384,0,0,4294913616,
3,3,0,0,4294913617,
385,385,0,0,4294913617,
3,3,0,0,4294913618,
384,384,0,0,4294913618,
3,3,0,0,4294913619,
385,385,0,0,4294913619,
3,3,0,0,4294913620,
384,384,0,0,4294913620,
3,3,0,0,4294913621,
385,385,0,0,4294913621,
3,3,0,0,4294913622,
384,384,0,0,4294913622,
3,3,0,0,4294913623,
385,385,0,0,4294913623,
3,3,0,0,4294913624,
384,384,0,0,4294913624,
3,3,0,0,4294913625,
385,385,0,0,4294913625,
3,3,0,0,4294913626,
384,384,0,0,4294913626,
3,3,0,0,4294913627,
385,385,0,0,4294913627,
3,3,0,0,4294913628,
384,384,0,0,4294913628,
3,3,0,0,4294913629,
385,385,0,0,4294913629,
3,3,0,0,4294913630,
384,384,0,0,4294913630,
3,3,0,0,4294913631,
385,385,0,0,4294913631,
3,3,0,0,4294913632,
384,384,0,0,4294913632,
3,3,0,0,4294913633,
385,385,0,0,4294913633,
3,3,0,0,4294913634,
384,384,0,0,4294913634,
3,3,0,0,4294913635,
385,385,0,0,4294913635,
3,3,0,0,4294913636,
384,384,0,0,4294913636,
3,3,0,0,4294913637,
385,385,0,0,4294913637,
3,3,0,0,4294913638,
384,384,0,0,4294913638,
3,3,0,0,4294913639,
385,385,0,0,4294913639,
3,3,0,0,4294913640,
384,384,0,0,4294913640,
3,3,0,0,4294913641,
385,385,0,0,4294913641,
3,3,0,0,4294913642,
384,384,0,0,4294913642,
3,3,0,0,4294913643,
385,385,0,0,4294913643,
3,3,0,0,4294913644,
384,384,0,0,4294913644,
3,3,0,0,4294913645,
385,385,0,0,4294913645,
3,3,0,0,4294913646,
384,384,0,0,4294913646,
3,3,0,0,4294913647,
385,385,0,0,4294913647,
3,3,0,0,4294913648,
384,384,0,0,4294913648,
3,3,0,0,4294913649,
385,385,0,0,4294913649,
3,3,0,0,4294913650,
384,384,0,0,4294913650,
3,3,0,0,4294913651,
385,385,0,0,4294913651,
3,3,0,0,4294913652,
384,384,0,0,4294913652,
3,3,0,0,4294913653,
385,385,0,0,4294913653,
3,3,0,0,4294913654,
384,384,0,0,4294913654,
3,3,0,0,4294913655,
385,385,0,0,4294913655,
3,3,0,0,4294913656,
384,384,0,0,4294913656,
3,3,0,0,4294913657,
385,385,0,0,4294913657,
3,3,0,0,4294913658,
384,384,0,0,4294913658,
3,3,0,0,4294913659,
385,385,0,0,4294913659,
3,3,0,0,4294913660,
384,384,0,0,4294913660,
3,3,0,0,4294913661,
385,385,0,0,4294913661,
